logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description,phi,neglog10p,pi_score,Pi_score,sig_pi,sig_fdr,direction,shape_class
-0.008069825171396872,16.17155942828694,-0.08323416793671597,0.933932742484451,0.9889134538112606,-5.806085994899531,O43617,Training_Old,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.008069825171396872,0.029684398523239803,2.3954790640061667e-4,0.9994485726536375,FALSE,FALSE,NS,FDR >= 0.05
-0.009417779534572901,19.417347189971565,-0.13588687014330522,0.892349719699272,0.9830657700421441,-5.800742619594957,O43633,Training_Old,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,0.009417779534572901,0.04946490843788736,4.65849602365858e-4,0.9989279167423388,FALSE,FALSE,NS,FDR >= 0.05
0.09905393610436164,23.458916660178602,0.804227436686281,0.4243299853570648,0.8504407942196908,-5.511363001301795,O43674,Training_Old,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.09905393610436164,0.3722962776489333,0.03687741169812912,0.9185918508104801,FALSE,FALSE,NS,FDR >= 0.05
0.002555804025845987,23.911759498629664,0.019151651659152943,0.9847814538722457,0.9949864948814952,-5.809125193481648,O43676,Training_Old,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.002555804025845987,0.006660138952438566,1.702200994733616e-5,0.9999608061417418,FALSE,FALSE,NS,FDR >= 0.05
-0.07577398026292315,24.5529791193806,-0.647150478935077,0.519916754185011,0.8944779567038533,-5.615995654908371,O43678,Training_Old,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.07577398026292315,0.2840661873118328,0.02152482567073065,0.9516454474406462,FALSE,FALSE,NS,FDR >= 0.05
-0.08316858308057462,15.984119375158896,-0.8764554107310801,0.3841562581074265,0.8283734946397704,-5.455817427603247,O43684,Training_Old,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3,0.08316858308057462,0.4154920875328078,0.03455588820129371,0.9235153360411156,FALSE,FALSE,NS,FDR >= 0.05
0.36685978374821104,24.39697576505684,0.9270260163525517,0.35749764367374093,0.8152980747263732,-5.414162238691154,O43707,Training_Old,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,0.36685978374821104,0.4467268163604233,0.16388610324451167,0.6856680240943739,FALSE,FALSE,NS,FDR >= 0.05
-0.20859091081611325,19.906708473696163,-1.4235416044989482,0.15957817564982252,0.6727094483409914,-4.886841260357236,O43708,Training_Old,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,0.20859091081611325,0.7970265042318787,0.16625248446231033,0.6819421202586068,FALSE,FALSE,NS,FDR >= 0.05
0.08074520168221966,19.8986649738771,1.0221521896385766,0.3106695510417968,0.7998701572180902,-5.32967843372096,O43741,Training_Old,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,0.08074520168221966,0.5077013101906137,0.04099444468566826,0.9099249119387237,FALSE,FALSE,NS,FDR >= 0.05
0.16625866307583692,16.45668428437534,1.4585730289518613,0.14971604591004667,0.6624935031519564,-4.841715051040391,O43747,Training_Old,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.16625866307583692,0.8247316513821157,0.13711878175511777,0.7292580271873242,FALSE,FALSE,NS,FDR >= 0.05
-0.4065444847245345,20.180271537764806,-3.083679029640647,0.003048084185166304,0.25061382872384996,-1.7370574889305983,O43760,Training_Old,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,0.4065444847245345,2.5159730423690885,1.0228549640907605,0.09487352476745729,FALSE,FALSE,NS,FDR >= 0.05
-0.06673066202175804,22.270347645569803,-0.8891165301175532,0.37736754973660147,0.8283567879639856,-5.445601558628012,O43765,Training_Old,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,0.06673066202175804,0.4232354480403195,0.028242781638805895,0.9370380324376305,FALSE,FALSE,NS,FDR >= 0.05
-0.0034590008749013634,21.582365214669288,-0.029840893131005884,0.9762895260033171,0.9916400855702832,-5.80888259976936,O43768,Training_Old,ENSA_HUMAN,ENSA,Alpha-endosulfine,0.0034590008749013634,0.010421369936524675,3.604752772810962e-5,0.9999170009446262,FALSE,FALSE,NS,FDR >= 0.05
0.06425011720731533,20.90547483067009,0.4762358094296,0.6355756760429092,0.9278094404915045,-5.704439693794357,O43772,Training_Old,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.06425011720731533,0.19683273192167744,0.012646526096203852,0.971300190478333,FALSE,FALSE,NS,FDR >= 0.05
0.026429210520120705,20.29129097176983,0.27659922465367576,0.7830052823167728,0.9563560779993245,-5.7738775357189445,O43776,Training_Old,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.026429210520120705,0.1062353080911142,0.00280771532220994,0.9935558497256789,FALSE,FALSE,NS,FDR >= 0.05
-0.07557766181373538,21.536497402218483,-0.7796232109515067,0.4385703043753999,0.8584233285941153,-5.529219055774412,O43813,Training_Old,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.07557766181373538,0.35796077777137103,0.027053838604986363,0.9396068221947147,FALSE,FALSE,NS,FDR >= 0.05
-0.08546304423068918,18.52768342619735,-0.5770309988507101,0.5660020190731839,0.907485260038624,-5.655499822760115,O43826,Training_Old,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,0.08546304423068918,0.24718201957007074,0.021124927871548033,0.9525221249018876,FALSE,FALSE,NS,FDR >= 0.05
0.2936341663232831,22.761633592011677,2.663542546654081,0.009833768158165567,0.2983846223991952,-2.7124736177803865,O43837,Training_Old,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",0.2936341663232831,2.007280034892336,0.5894059996229817,0.2573913811997599,FALSE,FALSE,NS,FDR >= 0.05
0.3068932421858044,21.563567808245065,2.9915148868344246,0.0039760377999967095,0.25061382872384996,-1.95999220790272,O43852,Training_Old,CALU_HUMAN,CALU,Calumenin,0.3068932421858044,2.40054949543872,0.7367124176826856,0.1833528151197646,FALSE,FALSE,NS,FDR >= 0.05
0.15131849924046037,19.536637140637318,1.547804734516101,0.12674463516522305,0.6250029238539542,-4.722188680117345,O43865,Training_Old,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,0.15131849924046037,0.897070414380816,0.13574334881712297,0.7315712859995117,FALSE,FALSE,NS,FDR >= 0.05
0.03012141418391323,22.68659721060378,0.20693368312426974,0.8367378604320682,0.9749039229601149,-5.789465815713235,O43920,Training_Old,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,0.03012141418391323,0.07741057975968031,0.002331716135158181,0.9946454123717056,FALSE,FALSE,NS,FDR >= 0.05
0.15065531200258064,19.523419021948975,0.7788933223404522,0.4389970003217345,0.8584233285941153,-5.529740467261181,O60220,Training_Old,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,0.15065531200258064,0.35753844729357115,0.0538650663299312,0.8833543126656913,FALSE,FALSE,NS,FDR >= 0.05
0.04673074998903459,15.556577141702727,0.3368013948772683,0.7374008281132285,0.9491892084417107,-5.756799321742554,O60237,Training_Old,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,0.04673074998903459,0.1322963790097998,0.006182309011961518,0.9858655501305116,FALSE,FALSE,NS,FDR >= 0.05
-0.040228786236944813,22.938926132494593,-0.2877558041077095,0.7744906506684152,0.9503282160714697,-5.770964902461001,O60256,Training_Old,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,0.040228786236944813,0.11098382049693038,0.004464744390530467,0.9897722093664493,FALSE,FALSE,NS,FDR >= 0.05
0.10070600007265895,15.855592106766435,0.8133781320555781,0.41910521251982213,0.8504407942196908,-5.504583685490563,O60271,Training_Old,JIP4_HUMAN,SPAG9,C-Jun-amino-terminal kinase-interacting protein 4,0.10070600007265895,0.3776769376998756,0.03803433371544528,0.9161480599818772,FALSE,FALSE,NS,FDR >= 0.05
0.09884437399131585,21.039779047567645,1.0584321988955596,0.29395324773193937,0.7863659350923852,-5.29536236127899,O60313,Training_Old,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",0.09884437399131585,0.531721737161349,0.05255770224728852,0.8860174957138813,FALSE,FALSE,NS,FDR >= 0.05
0.023791509584210502,17.604578363814838,0.26186325190726434,0.7942924551595688,0.9623942810946515,-5.777548588421317,O60343,Training_Old,TBCD4_HUMAN,TBC1D4,TBC1 domain family member 4,0.023791509584210502,0.10001956271578383,0.0023796163849611144,0.9945357146012307,FALSE,FALSE,NS,FDR >= 0.05
-0.09416046973603898,20.76773889125087,-1.4365238273736067,0.1558662367682562,0.6715210687541099,-4.870236976865661,O60493,Training_Old,SNX3_HUMAN,SNX3,Sorting nexin-3,0.09416046973603898,0.8072479500662474,0.07601084617169239,0.8394390219116745,FALSE,FALSE,NS,FDR >= 0.05
-0.020662981835204874,18.57330196162234,-0.2660288217880961,0.7910972023762444,0.9601206169629204,-5.776531174429541,O60506,Training_Old,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,0.020662981835204874,0.1017701513163911,0.002102874788016641,0.9951696556780029,FALSE,FALSE,NS,FDR >= 0.05
0.04551295848045811,13.895287901123195,0.35678875493695367,0.7224579956172511,0.9487894204217794,-5.750390890711834,O60613,Training_Old,SEP15_HUMAN,SELENOF,Selenoprotein F,0.04551295848045811,0.14118739812427913,0.006425856188794226,0.9853128434531141,FALSE,FALSE,NS,FDR >= 0.05
0.16655105667083347,25.34062689264519,0.7732601827838826,0.44229836504445674,0.8584233285941153,-5.533748534441173,O60662,Training_Old,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.16655105667083347,0.3542846659966249,0.05900648548401118,0.8729583320733199,FALSE,FALSE,NS,FDR >= 0.05
0.05360174776036786,23.653682170907352,0.63583052628958,0.5272204195194446,0.8972885986052087,-5.6226753054084,O60664,Training_Old,PLIN3_HUMAN,PLIN3,Perilipin-3,0.05360174776036786,0.2780077776384719,0.014901702772397806,0.9662695575004208,FALSE,FALSE,NS,FDR >= 0.05
0.13609932388217771,19.989222110509004,1.8331715497106196,0.07156520631718533,0.5404021330276657,-4.29674636819944,O60684,Training_Old,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,0.13609932388217771,1.145298072344787,0.15587429328968697,0.6984345369762213,FALSE,FALSE,NS,FDR >= 0.05
-0.05837833159452188,19.079090429768414,-0.6725396198643465,0.5037320509818667,0.8912321611240916,-5.600591868462757,O60749,Training_Old,SNX2_HUMAN,SNX2,Sorting nexin-2,0.05837833159452188,0.29780041538861696,0.017385091398543037,0.9607599892027191,FALSE,FALSE,NS,FDR >= 0.05
-0.11543973380102912,22.558281828957746,-1.3268679894627047,0.18940484771801924,0.7033611335001101,-5.006053262199576,O60763,Training_Old,USO1_HUMAN,USO1,General vesicular transport factor p115,0.11543973380102912,0.722608909650365,0.08341778017229003,0.8252437043019069,FALSE,FALSE,NS,FDR >= 0.05
-0.11704010178500113,22.498798583324724,-1.264442179010111,0.21079072676834,0.7287324586392295,-5.078844823918746,O60784,Training_Old,TOM1_HUMAN,TOM1,Target of Myb protein 1,0.11704010178500113,0.6761484987817113,0.0791364891191872,0.8334192182889552,FALSE,FALSE,NS,FDR >= 0.05
0.11408135746259873,19.96191951027439,0.9417975562946577,0.3499412724873585,0.8152980747263732,-5.4015669723998565,O60825,Training_Old,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",0.11408135746259873,0.4560048332917166,0.05202165039142506,0.8871117867554286,FALSE,FALSE,NS,FDR >= 0.05
-0.06297837602148348,20.02199902110298,-0.5920990884353674,0.555931318642125,0.9046913843424468,-5.647387648292191,O60869,Training_Old,EDF1_HUMAN,EDF1,Endothelial differentiation-related factor 1,0.06297837602148348,0.25497885909631196,0.01605815446569639,0.9636999701553555,FALSE,FALSE,NS,FDR >= 0.05
0.12491796914252973,22.855391747453638,1.6588738798758162,0.10217792064058766,0.6062318275104733,-4.5643332403719334,O60884,Training_Old,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,0.12491796914252973,0.9906429396211399,0.1237491041628585,0.7520572387899465,FALSE,FALSE,NS,FDR >= 0.05
-0.2911960894971557,21.95093380316781,-2.013337045518612,0.048413205472009176,0.4695417736189383,-3.995361048819815,O60888,Training_Old,CUTA_HUMAN,CUTA,Protein CutA,0.2911960894971557,1.315036161467396,0.3829333877666559,0.41406317909878426,FALSE,FALSE,NS,FDR >= 0.05
-0.04553511332736804,19.515098876733088,-0.5358721898542955,0.5939587736757792,0.917688113347364,-5.6766043838307185,O60925,Training_Old,PFD1_HUMAN,PFDN1,Prefoldin subunit 1,0.04553511332736804,0.22624369809367095,0.010302032432298146,0.9765578323462771,FALSE,FALSE,NS,FDR >= 0.05
-0.11983610192665495,21.62926879580469,-1.095023109080513,0.2777302768508906,0.7863659350923852,-5.259587561017276,O60936,Training_Old,NOL3_HUMAN,NOL3,Nucleolar protein 3,0.11983610192665495,0.5563767729234181,0.06667402366967409,0.8576813692378354,FALSE,FALSE,NS,FDR >= 0.05
0.08443693689713072,23.684079456428645,1.1567212441899148,0.2518112222179832,0.7794089913994419,-5.196630184985482,O75083,Training_Old,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,0.08443693689713072,0.5989249190306125,0.050571385594306954,0.8900791224293044,FALSE,FALSE,NS,FDR >= 0.05
0.028347398953464165,27.057603167223956,0.2971936960419423,0.7673092932502661,0.9495051017311426,-5.768411314264424,O75112,Training_Old,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.028347398953464165,0.11502954181898788,0.0032607883133770393,0.9925198738790331,FALSE,FALSE,NS,FDR >= 0.05
-0.11028298580247053,16.982416110069007,-0.9480397876827058,0.3467794900808199,0.8152980747263732,-5.396186384168301,O75122,Training_Old,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,0.11028298580247053,0.4599465963403686,0.05072428395409952,0.8897658150075572,FALSE,FALSE,NS,FDR >= 0.05
0.0947316529763782,17.72942203893327,0.7750744592576182,0.4412335025770344,0.8584233285941153,-5.532460758035184,O75128,Training_Old,COBL_HUMAN,COBL,Protein cordon-bleu,0.0947316529763782,0.35533151927822937,0.03366114217583446,0.925419950286233,FALSE,FALSE,NS,FDR >= 0.05
-0.09308978557021064,19.017505112013822,-1.1264441375954624,0.2643064946426696,0.7862562949874373,-5.2279375705975575,O75131,Training_Old,CPNE3_HUMAN,CPNE3,Copine-3,0.09308978557021064,0.577892165083126,0.05379585773029297,0.8834950940686889,FALSE,FALSE,NS,FDR >= 0.05
0.097021203849188,17.30197966346541,0.7706485913520796,0.44383384087754796,0.8584233285941153,-5.535597057212578,O75153,Training_Old,CLU_HUMAN,CLUH,Clustered mitochondria protein homolog,0.097021203849188,0.35277958730889536,0.03422710025412875,0.9242147593371428,FALSE,FALSE,NS,FDR >= 0.05
-0.049148544307801245,22.95106668900291,-0.4356137071593204,0.6646256218841684,0.9364188573926802,-5.721536396333052,O75155,Training_Old,CAND2_HUMAN,CAND2,Cullin-associated NEDD8-dissociated protein 2,0.049148544307801245,0.1774229203121658,0.00872007826018197,0.9801215129365068,FALSE,FALSE,NS,FDR >= 0.05
-0.13853917005564753,25.040792699881745,-1.5436473641119681,0.12774860830844192,0.6250740660526669,-4.727902720218363,O75208,Training_Old,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",0.13853917005564753,0.8936438223655108,0.12380467347587437,0.7519610169121639,FALSE,FALSE,NS,FDR >= 0.05
-0.18063953718940695,20.969724189857754,-2.0632497805044796,0.04327056493272828,0.4572471637667406,-3.9075258722971133,O75223,Training_Old,GGCT_HUMAN,GGCT,Gamma-glutamylcyclotransferase,0.18063953718940695,1.3638074346934659,0.24635754381850003,0.5670775523686891,FALSE,FALSE,NS,FDR >= 0.05
0.04646290747367843,22.692088954946474,0.2899132925551061,0.7728472339894106,0.9495051017311426,-5.770388399787946,O75251,Training_Old,NDUS7_HUMAN,NDUFS7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.04646290747367843,0.11190634307019319,0.005199494063788101,0.9880991050375556,FALSE,FALSE,NS,FDR >= 0.05
-0.1268350774471294,25.93743208639116,-1.5950709171197779,0.11576738697858836,0.6186886753081475,-4.656233647120109,O75298,Training_Old,RTN2_HUMAN,RTN2,Reticulon-2,0.1268350774471294,0.936413769193067,0.118770112938161,0.7607288504249151,FALSE,FALSE,NS,FDR >= 0.05
0.11943603668007441,24.603951355881325,0.8838512596503485,0.380181462198221,0.8283567879639856,-5.449867259625541,O75306,Training_Old,NDUS2_HUMAN,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",0.11943603668007441,0.4200090633288023,0.050164217893702526,0.8909139969790881,FALSE,FALSE,NS,FDR >= 0.05
-0.017897131349563722,25.824202710823048,-0.19326161318918447,0.8473840334954583,0.9749039229601149,-5.791998663478003,O75323,Training_Old,NIPS2_HUMAN,NIPSNAP2,Protein NipSnap homolog 2,0.017897131349563722,0.07191972328304012,0.0012871567342208454,0.9970405997750281,FALSE,FALSE,NS,FDR >= 0.05
0.17946663997356183,17.936320289822916,1.6284881079398998,0.10847849569016979,0.6186886753081475,-4.608509622674573,O75339,Training_Old,CILP1_HUMAN,CILP,Cartilage intermediate layer protein 1,0.17946663997356183,0.9646563459510916,0.17312363313701626,0.6712377405716432,FALSE,FALSE,NS,FDR >= 0.05
-0.03340231954774353,21.553034684722252,-0.4327115917418071,0.6667215742657967,0.9364188573926802,-5.722699916234483,O75347,Training_Old,TBCA_HUMAN,TBCA,Tubulin-specific chaperone A,0.03340231954774353,0.17605549142762186,0.005880661782800447,0.9865505390596021,FALSE,FALSE,NS,FDR >= 0.05
-0.22270286778895,16.93810796522347,-2.8227086229636553,0.0063877215949440635,0.2660298170129645,-2.355470735307016,O75348,Training_Old,VATG1_HUMAN,ATP6V1G1,V-type proton ATPase subunit G 1,0.22270286778895,2.194654020588404,0.4887557441895869,0.3245220836746838,FALSE,FALSE,NS,FDR >= 0.05
0.0633757040881271,18.800545680696768,0.5730973731909629,0.5686457351814963,0.907485260038624,-5.657583542563924,O75351,Training_Old,VPS4B_HUMAN,VPS4B,Vacuolar protein sorting-associated protein 4B,0.0633757040881271,0.24515821369556484,0.015537074405943945,0.9648569413719049,FALSE,FALSE,NS,FDR >= 0.05
0.4856379146027514,17.052261058398287,2.870739756384285,0.005591144833951435,0.25267216228325207,-2.2446728918158447,O75368,Training_Old,SH3L1_HUMAN,SH3BGRL,SH3 domain-binding glutamic acid-rich-like protein,0.4856379146027514,2.2524992575586764,1.0938990420850414,0.08055656846088967,FALSE,FALSE,NS,FDR >= 0.05
0.25889934045128626,25.565636808887433,1.5559553650958875,0.12479458360091282,0.6250029238539542,-4.710945183198197,O75369,Training_Old,FLNB_HUMAN,FLNB,Filamin-B,0.25889934045128626,0.9038042637183604,0.2339943277737439,0.5834527245737701,FALSE,FALSE,NS,FDR >= 0.05
0.03750812604913989,24.38084217534695,0.2937962263977456,0.7698921311890421,0.9495051017311426,-5.769340023607839,O75380,Training_Old,NDUS6_HUMAN,NDUFS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",0.03750812604913989,0.11357011912757821,0.004259802343653037,0.99023938963159,FALSE,FALSE,NS,FDR >= 0.05
-0.014618083999145881,26.51225378355643,-0.17928606519733467,0.8582960668522367,0.9818263800373694,-5.794409091138468,O75390,Training_Old,CISY_HUMAN,CS,"Citrate synthase, mitochondrial",0.014618083999145881,0.06636287762803297,9.70098119591625e-4,0.9977687594571689,FALSE,FALSE,NS,FDR >= 0.05
-0.04660193216096076,18.326618473276014,-0.6457517455913011,0.5208163184160438,0.8944779567038533,-5.616827306620296,O75396,Training_Old,SC22B_HUMAN,SEC22B,Vesicle-trafficking protein SEC22b,0.04660193216096076,0.28331541674590555,0.013203045831347016,0.9700563304777587,FALSE,FALSE,NS,FDR >= 0.05
-0.006772581158028146,21.491386905721654,-0.06952774736699882,0.944792680943709,0.9893161124648436,-5.807055838896072,O75431,Training_Old,MTX2_HUMAN,MTX2,Metaxin-2,0.006772581158028146,0.024663479744744674,1.670354182106666e-4,0.999615460690226,FALSE,FALSE,NS,FDR >= 0.05
