uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,24.262044732282675,24.829207429463676,24.232767525818865,24.822134959720636,24.743624371899475,25.224034425393793,24.023438760416678,24.568271041705948,24.753935167049697,23.949793927266356,24.531989506569303,24.711188797739524,24.52195831571257,24.4477683948248,24.862837834819782,23.975842926556425,24.85697684727453,24.419364253135868,24.623481984676804,24.81701163608566,24.73786739799061,24.81750199744637,24.84263154384621,24.73340703135184,23.913491738946178,24.525399373162074,24.47942246855626,24.15056664176173,24.33059991650551,24.168701957392944,24.825064384728133,24.47574819026012,24.55923586442907,24.83307181394809,25.066600270872502,24.286090889826948,25.39582644787642,25.09798427376055,24.405743532357345,24.46164346291055,24.468342992402636,24.740071663022523,25.04921485601829,24.795240642443645,24.446696209138274,24.69503079212168,23.91845575717059,24.727956754684005,23.171706826794406,24.9188027824914,24.957433911357857,24.66042317373551,24.368390444331407,25.244245984272947,24.55664846354967,23.85596795153779,23.919663155642432,23.87212422418267,24.565116483693526,24.984868438723943,24.29038981361054,24.752754266428553
O60237,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,17.90983425727628,17.76500597451136,17.990122504043615,17.922664088779026,18.225250376704185,NA,17.856798556183907,NA,NA,17.206537160090228,18.087106077140618,17.932436854709593,17.382640339356865,18.013479828720985,17.931444205245548,18.421885763289097,17.65837247631996,18.372500675538284,NA,17.514021068404862,17.80970426888973,18.09372820746322,17.763836340471425,17.54121652011605,16.759798673916208,18.095595372185407,17.91939619986238,18.461511605935065,18.01654380307435,18.025869960918723,NA,18.22596904413396,18.11109398606656,NA,18.131209283849607,18.2909523141287,18.29256066865121,17.964995918957182,18.090448921816915,17.89443482460525,NA,17.778038679678165,NA,18.16324894134559,18.11259254792922,NA,18.169322670116042,18.439875954305553,18.315465635816917,17.93508325987581,18.06191819855651,18.74609779527784,17.33877108118612,NA,17.691014647393512,18.074121983043074,18.33275517035438,18.21792036195779,18.098350574281156,18.181447802637695,18.12725206336918,17.86952513459161
O60240,PLIN1_HUMAN,PLIN1,Perilipin-1,NA,16.217877064675797,16.347621670379525,16.03632334741229,NA,16.20861589635797,15.489350012678848,16.241502308617616,16.65025108099425,16.45270034799189,15.761482332906915,15.79004586370386,16.49736644961694,16.383419683069274,16.085036752273773,16.193979665644914,16.17759966761982,15.907218460119575,NA,15.868289134466513,16.419719429777356,NA,16.056406442957606,16.038712209411518,16.658092421699806,15.616834857862044,15.622658857632082,16.477927501547917,16.126866171432145,16.051722820315113,NA,NA,15.697685482598125,NA,NA,NA,NA,15.933705263256185,NA,NA,NA,NA,NA,NA,NA,NA,15.941670580031627,NA,16.57005167399591,NA,NA,NA,NA,16.05412025475508,NA,15.646326917386938,NA,15.3185870934062,NA,NA,NA,15.276262056033566
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,27.069295011668697,22.51184210846899,24.94471829282492,25.3652192692316,21.76826454287865,22.858808649239343,23.633722262249645,23.9562144484619,22.887847311988487,23.049139821941804,21.364019616877606,24.248996872413233,24.21740313004659,23.066354425114287,23.125222269819485,24.15515991472665,24.383798009821792,25.106608950463038,25.391747219536516,22.942027207774505,24.73404051441185,24.031616124273995,23.386880183032506,22.894289466280675,23.2218390037335,22.85190697145149,26.31663165889274,22.977529989277635,23.83492441119925,23.387117067316645,26.00859318652993,27.209018266518495,23.074192100432374,25.52024531559234,24.563166913057117,25.886890575070847,24.106530515767176,25.49148166657541,26.021469081712453,25.72374247514158,26.51880476775677,24.59307415679508,23.073182978514545,26.213312180774793,26.24839541550047,25.5125116480279,22.650846256860923,26.048437459893286,20.95945684312391,25.266074744624618,25.05542612302153,24.19192358698206,27.209444254143012,25.753801613439958,24.770127521275587,23.695436264032523,24.293599382630827,24.417983202041032,26.325774502489086,22.914102615612276,26.075232998471662,23.493987808910152
O60260,PRKN_HUMAN,PRKN,E3 ubiquitin-protein ligase parkin,20.053881752080724,NA,19.22568422046181,19.342477185378108,19.911808593986656,18.800098552246403,19.829483927916215,19.90763473701893,NA,19.820871419910066,21.144424239270762,20.068904193690518,19.983793136971222,NA,20.750429729637478,19.391470301376323,18.65093016891193,NA,NA,19.353669856427373,19.356053056735586,NA,20.555533279453982,NA,20.18983782828983,20.052546413545894,19.973457446651675,NA,19.21714649243552,19.666414190377786,20.132502203304252,19.893819073822726,NA,NA,NA,19.380235479987167,20.756185311461255,20.247992438257132,20.682802783996635,19.85945580131948,19.75990264096254,20.392602351408588,20.950816953589893,NA,20.38960866193344,19.693872533530364,19.957864482228423,20.284728857475375,19.792186883311185,20.412366874773994,19.103448173194828,19.20259806218814,19.398204797728006,20.6408311408953,20.148251903412657,20.08456010791149,20.260002060728453,20.464322254216352,19.832046264066843,19.849395827374813,20.42993157761556,20.204561577287816
O60313,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",19.559457984044254,19.929719661617764,19.549762722835744,20.22565282664509,20.25562163558684,20.101653712008854,19.863842580205404,20.03024502501722,19.91803723528958,19.87150341780624,19.272232628360157,19.886885239900487,19.882410657118392,19.94437978585283,19.886800702951668,19.684990095580716,19.762222241490516,19.991634102475267,20.190828669189926,20.004589677297428,19.932887413785,19.89172804234465,19.895233481313365,19.618561008414517,20.067351349297375,19.94842284246434,19.68852399672041,20.289587914317888,20.2051703980905,20.246046588082788,19.950401468923413,20.033228713446256,19.94920949527838,19.31437438546962,19.527040012913933,19.41479066008573,19.955807317613818,19.94141842475199,20.020062253881875,19.93961458101662,19.89299547100765,19.81775435833267,19.962395889859923,20.058832687988147,19.549582413268517,19.82928023747458,19.82445632091958,20.414984698523288,20.00014885259688,20.23499083729345,19.349325353383904,19.281271502860605,20.19542275140958,20.037125995272806,19.853883543410262,20.140227075220217,20.15950387675571,20.024845919427253,19.74563559863462,19.932487915581603,20.083874642427524,19.792152011915405
O60343,TBCD4_HUMAN,TBC1D4,TBC1 domain family member 4,16.1301934557741,16.604449770214558,NA,15.65993618334392,16.996107819579922,16.9069972482647,NA,16.319932729539158,16.995887732197172,16.129189719107995,NA,17.03061279178507,16.304038021689987,16.408177165491335,16.894106616403263,16.810425413165184,16.630508817267888,16.863206431375502,NA,16.144364418145,17.555295821623904,16.971900439467905,NA,16.60790723876446,16.752887899019527,15.449500120362547,16.800726941196494,16.440148498229433,16.891572006820585,17.29862756008781,NA,NA,NA,NA,NA,NA,NA,16.4418795627095,NA,16.362695951192215,NA,16.13812236414867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.337144125064096,16.327562018533236,16.12842201568229,NA,NA,NA,NA,NA,16.538659705631233
O60437,PEPL_HUMAN,PPL,Periplakin,20.54992666440738,20.25853577217993,20.79512740102606,19.302860859059827,20.22577575874667,19.765752259634596,21.14457991760247,20.55057338156258,20.240063150082545,19.67143139985002,20.41864387438839,20.323494281846045,20.475176219501055,NA,20.07063151285371,20.426014217471526,20.12016648457673,20.455124160235673,18.317566559662954,19.6384856507813,19.57785767850603,19.714440528085383,20.64199110298511,19.339243451486368,19.482657722501994,20.101379486996738,19.868258410389807,19.010251297001787,20.284855338664368,20.07079019515682,21.00454996454624,20.378711131057283,20.41530715477856,NA,NA,20.141938661252446,NA,20.862942014905304,20.295909345521707,21.06114989263228,NA,20.47390339082682,NA,20.299375109904965,20.59380100946549,20.668283406669744,20.102306455207984,NA,20.49530727899903,NA,NA,NA,20.3730444387501,20.53299215144336,20.294299172254448,20.638060073938522,19.72876221665593,19.824890151775623,20.696512737120575,NA,20.332476263354966,20.429884981714487
O60493,SNX3_HUMAN,SNX3,Sorting nexin-3,22.48561389739568,22.382540274683606,22.610959239960096,22.447496663746513,22.576431517930832,22.194409786252244,22.30899174651226,22.619712851637022,22.323266781889924,22.282501966064636,22.696905422682867,22.249966151422687,22.445214372623695,22.3983313778674,22.64252693161175,22.49549683390295,22.44519313536878,22.405628892445456,22.372610254758904,22.470798229601623,22.372516759062133,22.25005931135811,22.58464600642267,22.370115916263764,22.457839424551896,22.489622499126213,22.590470487084847,22.42361603804172,22.022523792259918,21.964317731760875,21.879099198679743,22.002972112211616,22.497292375696773,22.029587311763702,22.020536350951723,21.93077839665409,22.186451604604752,22.350383169938258,22.196973345407052,22.424163283124496,22.2991747568681,22.522635238369944,22.30419828322072,22.037078513155652,22.308960366421832,22.047676043093258,22.584126383975097,22.01470163432633,22.17135094405554,22.066631260965217,21.496333142696972,21.316587542477414,21.563933373136862,22.38461109709619,22.398130571510567,22.404352887593326,22.229608455385687,22.358990391989266,22.037484899992847,22.112716002476763,21.986501673284693,22.199501770035496
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,21.712249307905136,21.26373411930832,21.367680199505156,21.102800104491674,21.718129588454534,22.09652244127986,21.865751983386904,22.37904799063687,21.590665998701287,21.312442375554262,22.247399184434986,21.77411350148178,21.82451163303913,21.453440224267208,21.293235695154316,21.68842425690093,21.43212844109675,21.292096714220218,NA,22.034205357004048,21.976875547475007,22.390636143274534,21.62550363989504,22.22174654854515,21.60096409819278,21.17559343724361,21.554034795552102,21.696308818729104,21.344539601983218,21.587669140369016,21.57023830557427,21.71780532169822,21.34895797215851,21.08181918103933,NA,21.591847171214788,21.28871000744608,21.762548327041802,21.684667008900604,21.881289829221355,22.181357551386352,21.542527966986036,NA,20.850643132687697,21.463448039459166,22.119441750534737,21.211722059888974,21.674449733230947,20.52348174649642,21.084705513689727,21.067927182578188,21.556506822940978,21.973687334559745,21.11177080093661,21.16712512400072,22.196952428665693,21.52895659299752,21.427573414112207,21.740629510718584,21.210326021187267,22.151182206325416,21.865044181874058
O60610,DIAP1_HUMAN,DIAPH1,Protein diaphanous homolog 1,20.78454432437229,21.16474004551554,21.444856220440716,21.789388689688018,20.945593152865378,21.532516345453896,20.06114847569476,20.356844116358907,21.331978579195013,20.86304728068233,20.70218063795038,20.851413253644072,21.357024042048987,21.074920997571237,21.90581544379174,20.654342280996328,21.35079658590752,21.587251738962326,21.689482793695763,21.231012819376158,21.012402186680966,21.00303534307183,21.192712387620823,21.446629843342258,21.04033097013661,21.184660577019812,21.174403131349283,20.625145343526956,20.93732939817177,21.03740367006816,21.115588549584853,20.16139143312529,20.937886161138866,19.49184882700021,21.24519275464776,20.345608962790482,21.363151388627255,20.907233639127767,21.09702988927772,20.448687023855,21.04780774334781,20.63717000289399,21.20688087452097,20.46493889876478,20.71661605554787,21.21832949597723,20.834944547178193,20.705334399523494,20.056534421504573,21.239943725625988,20.591526499555062,20.718124874105595,20.586023536942996,20.977446039956405,21.09771101616815,20.01606255362803,20.091551893780505,20.191418807224817,20.510673630665124,20.594492802249253,21.07445540926738,21.187137446747197
O60613,SEP15_HUMAN,SELENOF,Selenoprotein F,20.52187383238784,19.90862618561296,20.51447325161703,20.376713530920963,19.854079204723153,20.343760661275716,19.721471979734275,20.277290818973626,19.830011109226163,19.706895644658918,20.0669866276493,NA,20.00745911938825,19.735628879226624,20.02161286092876,20.25475792445475,20.258989970553348,20.21597260875685,20.137634142551192,20.15203363819694,20.600829740668832,20.0204644832817,20.032572796877194,19.879310180658422,20.140479313376986,20.10143673893979,20.215717842286253,19.559447346045157,19.739964208855124,19.956062349551868,19.914012847006205,20.543881817943284,20.18644000575313,19.83596089150037,20.71012910642503,20.8835363639236,21.6917997809234,20.73092181270876,20.587428601540744,NA,NA,20.257627455750995,20.565654836319435,20.576901691163975,20.57886881551392,20.120618199684326,20.084355381434207,20.448517012372395,20.481610206753274,20.385165994472693,20.657645922440185,21.254300728122228,20.686638498485703,20.658050147749137,NA,20.487498371273325,20.580851397606153,20.412242665062674,NA,20.52601986949344,20.23857432130572,20.824436831889546
O60662,KLH41_HUMAN,KLHL41,Kelch-like protein 41,21.613159066475358,21.35613880007604,21.386670929789084,21.579141934461603,21.730834911409932,21.551465641659693,21.519797273385645,21.515727997171254,21.529999698546238,21.415621386027592,21.41120631967332,21.787851113464168,21.757680328939145,21.26502015442511,21.373510466283765,21.747660134355115,20.92832010090869,21.80326007230343,21.59378845048353,21.686979973735216,21.09279354719129,21.57890126972468,20.849489122913745,21.35982542748204,21.0972555590256,21.688876568710867,21.666227563769883,21.416930314075753,21.63556498772151,21.562185719730707,22.093773841086033,21.14101989925199,21.470851677248614,21.246989618983466,22.202164650760334,22.177463680189696,22.1361565618031,21.182934749673436,21.697424840573436,21.697446894088802,21.887499095768103,21.59017062161784,20.92701592880067,21.943075276676,21.49553124549853,22.232403494848896,21.807317175814575,21.52598378550943,21.14319993369761,21.751299587328194,21.420926566150495,20.82301192369298,21.517511346864275,21.258694623224173,21.77565114033547,21.501560189811318,21.529394124181906,21.56018720781869,21.53886178840737,21.483948249508707,21.667193655165143,21.36928697985813
O60684,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,18.282877329238342,17.99766498462662,19.026197055200864,18.1280697332341,18.500908098003322,17.81965424542428,19.063226557412044,18.81516941544301,18.53798303897373,18.214334422859064,18.600573977127016,18.448492471139044,18.521676873245855,17.9967699935848,18.148040495069516,18.637039222241246,17.776235075262974,18.985855624875498,18.571054336105156,18.040306136733143,17.873607873882218,18.197030839457234,18.414325480009015,17.756027545094366,18.082251327413136,18.78741815032109,18.6728588057225,18.57254596168948,18.462723471596615,18.022032014216894,19.322658826610294,19.60543241571082,18.879074024790295,18.27577890887938,17.865138246969995,NA,16.83483778187135,19.191499769902144,19.036596641240823,18.929509489427485,18.11620142521264,18.771832218354387,18.944601334232832,18.635402550841984,19.319176810318588,18.98780327609983,19.13242147616137,19.653378010132542,18.9291687316939,18.710113094665072,17.90795287817953,NA,18.05177259502641,19.129802612540196,19.46994454006452,18.656156338369385,18.762594847066065,18.743676210457963,18.923836162414197,18.4287933015742,18.735893799179305,18.834142187539758
O60701,UGDH_HUMAN,UGDH,UDP-glucose 6-dehydrogenase,22.31073444352176,22.58205260509299,22.8365700100709,23.341131126601233,22.292814942644284,23.111929792612298,22.383083376400567,22.147176284697093,22.855335756659375,22.58577639554024,22.21869941433921,22.43455713869451,22.812821171772477,23.318753267267436,23.282786457591506,22.629014824825223,23.28088466183166,23.32581380621428,23.24183706587953,23.25758891173692,22.903601491943895,23.186531800489963,22.476740911474035,23.05000802036455,23.35468784153427,22.505629563866602,22.95957652936119,22.674520959525918,22.919501614002034,23.20084317774428,22.871655657928066,22.47568720662256,22.71786271559482,22.491138857602504,22.197575333655138,21.881224927676037,22.656501861716446,22.168234822022754,23.09919900953256,22.070345491978138,23.371405018248918,22.356262971780946,22.29117436061141,23.042685803994836,22.441400603243615,22.59629360143948,23.217329050509658,23.154036450523936,22.522040510141984,23.12463483198877,22.24212629342879,22.152807672153966,23.426849998208453,22.608510144198416,22.570331039469036,22.604064124380354,23.059041513489376,22.86734615398857,22.774749373507248,23.18269880597834,23.045602874298527,22.41937992956706
